Time,Toy_Switch,Child_EG,Parent_EG
03:05.9,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Red Toy (3)
03:05.9,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Extraneous Eye Movement (9)
03:06.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:06.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:06.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:06.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:06.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:06.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:06.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:06.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:06.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:06.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:06.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:06.3,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:06.4,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:06.4,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:06.4,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:06.5,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:06.5,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:06.5,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:06.6,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:06.6,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:06.7,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:06.7,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:06.7,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:06.7,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:06.8,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:06.8,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:06.8,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:06.9,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:06.9,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:07.0,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:07.0,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:07.0,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:07.1,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:07.1,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:07.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.5,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.5,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.5,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:07.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:08.0,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:08.0,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Extraneous Eye Movement (9)
03:08.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.5,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.5,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:08.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Extraneous Eye Movement (9)
03:08.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Extraneous Eye Movement (9)
03:08.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:08.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.0,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.0,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.5,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.5,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:09.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:10.0,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:10.0,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:10.0,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:10.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:10.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:10.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:10.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:10.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:10.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:10.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:10.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:10.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:10.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:10.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:10.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:10.5,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:10.5,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:10.6,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:10.6,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:10.6,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:10.6,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:10.7,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:10.7,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:10.8,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:10.8,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:10.8,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:10.8,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:10.9,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:10.9,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:10.9,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:11.0,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:11.0,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:11.0,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:11.1,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:11.1,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:11.1,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:11.2,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:11.2,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:11.3,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Extraneous Eye Movement (9)
03:11.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:11.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:11.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:11.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:11.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:11.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:11.5,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:11.5,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:11.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:11.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:11.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Red Toy (3)
03:11.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blink (6)
03:11.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blink (6)
03:11.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blink (6)
03:11.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blink (6)
03:11.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blink (6)
03:11.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:11.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:11.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:11.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:11.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:12.0,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:12.0,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:12.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:12.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:12.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:12.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:12.2,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:12.2,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:12.2,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:12.3,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:12.3,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:12.4,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:12.4,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:12.4,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:12.4,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:12.5,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:12.5,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:12.5,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:12.6,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:12.6,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:12.7,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:12.7,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:12.7,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:12.7,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:12.8,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:12.8,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:12.8,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:12.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:12.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:13.6,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:13.6,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:13.7,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:13.7,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:13.7,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:13.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:13.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:13.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:13.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:13.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:13.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.0,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.0,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.0,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.5,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.5,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.5,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:14.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:15.0,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:15.0,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:15.0,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:15.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:15.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:15.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:15.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:15.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:15.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
03:15.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Partner's Face (4)
